,Date,High,Low,Open,Close,Volume,Adj Close,year
2440,2010-01-04,81.68000030517578,79.62999725341797,79.62999725341797,81.51000213623047,120372.0,81.51000213623047,2010
2441,2010-01-05,82.0,80.94999694824219,81.62999725341797,81.7699966430664,263542.0,81.7699966430664,2010
2442,2010-01-06,83.5199966430664,80.8499984741211,81.43000030517578,83.18000030517578,258887.0,83.18000030517578,2010
2443,2010-01-07,83.36000061035156,82.26000213623047,83.19999694824219,82.66000366210938,370059.0,82.66000366210938,2010
2444,2010-01-08,83.47000122070312,81.80000305175781,82.6500015258789,82.75,246632.0,82.75,2010
2445,2010-01-11,83.94999694824219,81.95999908447266,82.87999725341797,82.5199966430664,310377.0,82.5199966430664,2010
2446,2010-01-12,82.33999633789062,79.91000366210938,82.06999969482422,80.79000091552734,296304.0,80.79000091552734,2010
2447,2010-01-13,80.66999816894531,78.37000274658203,80.05999755859375,79.6500015258789,333866.0,79.6500015258789,2010
2448,2010-01-14,80.36000061035156,78.91999816894531,79.62999725341797,79.38999938964844,401627.0,79.38999938964844,2010
2449,2010-01-15,79.30999755859375,77.69999694824219,79.19999694824219,78.0,275404.0,78.0,2010
2450,2010-01-19,79.1500015258789,76.76000213623047,77.8499984741211,79.0199966430664,200555.0,79.0199966430664,2010
2451,2010-01-20,79.02999877929688,76.95999908447266,78.87999725341797,77.62000274658203,186882.0,77.62000274658203,2010
2452,2010-01-21,78.36000061035156,75.66000366210938,77.55999755859375,76.08000183105469,303758.0,76.08000183105469,2010
2453,2010-01-22,76.5,74.01000213623047,75.83999633789062,74.54000091552734,327417.0,74.54000091552734,2010
2454,2010-01-25,75.41999816894531,74.05999755859375,74.23999786376953,75.26000213623047,348819.0,75.26000213623047,2010
2455,2010-01-26,75.38999938964844,73.81999969482422,75.27999877929688,74.70999908447266,280559.0,74.70999908447266,2010
2456,2010-01-27,75.08999633789062,72.6500015258789,74.69000244140625,73.66999816894531,256207.0,73.66999816894531,2010
2457,2010-01-28,74.48999786376953,72.93000030517578,73.75,73.63999938964844,356179.0,73.63999938964844,2010
2458,2010-01-29,74.81999969482422,72.43000030517578,73.88999938964844,72.88999938964844,292911.0,72.88999938964844,2010
2459,2010-02-01,74.98999786376953,72.48999786376953,72.83999633789062,74.43000030517578,335270.0,74.43000030517578,2010
2460,2010-02-02,77.41000366210938,74.4000015258789,74.94000244140625,77.2300033569336,277411.0,77.2300033569336,2010
2461,2010-02-03,78.04000091552734,76.5199966430664,76.98999786376953,76.9800033569336,366269.0,76.9800033569336,2010
2462,2010-02-04,77.16999816894531,72.41999816894531,77.08999633789062,73.13999938964844,391294.0,73.13999938964844,2010
2463,2010-02-05,73.94000244140625,69.5,73.04000091552734,71.19000244140625,523892.0,71.19000244140625,2010
2464,2010-02-08,72.38999938964844,70.7699966430664,72.18000030517578,71.88999938964844,596142.0,71.88999938964844,2010
2465,2010-02-09,74.1500015258789,71.31999969482422,71.68000030517578,73.75,345638.0,73.75,2010
2466,2010-02-10,74.97000122070312,72.5999984741211,73.79000091552734,74.5199966430664,429845.0,74.5199966430664,2010
2467,2010-02-11,75.69000244140625,73.37999725341797,74.6500015258789,75.27999877929688,422057.0,75.27999877929688,2010
2468,2010-02-12,75.3499984741211,72.66000366210938,75.30000305175781,74.12999725341797,464441.0,74.12999725341797,2010
2469,2010-02-16,77.41999816894531,73.70999908447266,74.0199966430664,77.01000213623047,335805.0,77.01000213623047,2010
